Time Elapsed (ms), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Mag X (uT), Mag Y (uT), Mag Z (uT), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
16535,0.07,8.22,4.70,-33.18,-2.13,-17.68,0.05,-0.08,-0.01

16542,0.02,8.18,4.79,-33.27,-2.08,-18.33,0.05,-0.08,-0.01

16549,0.03,8.26,4.80,-32.83,-1.72,-17.92,0.05,-0.09,-0.01

16557,0.01,8.24,4.77,-33.24,-1.55,-18.36,0.05,-0.09,-0.01

16567,0.03,8.27,4.73,-32.77,-1.84,-18.27,0.05,-0.08,-0.01

16574,0.03,8.23,4.76,-33.00,-1.78,-18.59,0.05,-0.08,-0.01

16581,0.06,8.20,4.70,-33.41,-1.72,-18.80,0.04,-0.08,-0.01

16588,0.04,8.18,4.84,-33.29,-2.13,-18.30,0.05,-0.08,-0.01

16596,0.05,8.13,4.74,-32.89,-2.10,-18.12,0.04,-0.08,-0.01

16614,0.45,8.21,4.59,-33.15,-2.10,-18.09,0.07,-0.10,-0.02

16626,-0.09,8.21,4.71,-32.80,-2.25,-17.86,0.09,-0.10,-0.03

16633,-0.01,8.29,4.63,-33.06,-2.22,-17.89,0.07,-0.10,-0.02

16644,0.12,7.83,5.02,-32.86,-2.13,-17.98,0.02,-0.08,-0.02

16651,0.32,8.37,4.47,-32.71,-1.75,-18.62,0.00,-0.09,-0.02

16658,0.10,8.22,4.44,-32.80,-1.93,-18.09,0.03,-0.09,-0.02

16665,0.15,8.31,4.62,-32.65,-1.72,-18.18,0.06,-0.09,-0.01

16672,0.10,8.12,4.92,-32.65,-1.75,-18.47,0.05,-0.09,-0.01

16679,0.01,8.28,4.82,-32.86,-1.58,-19.20,0.03,-0.08,-0.01

16687,-0.03,8.33,4.69,-32.80,-1.93,-18.65,0.02,-0.08,-0.01

16694,0.01,8.29,4.49,-33.06,-2.40,-18.06,0.02,-0.08,-0.01

16701,0.06,8.05,4.47,-32.62,-1.84,-18.15,0.05,-0.08,-0.01

16711,0.09,8.24,4.80,-33.03,-1.90,-18.77,0.09,-0.08,-0.01

16718,0.03,8.17,5.06,-32.89,-2.28,-18.97,0.05,-0.08,-0.01

16726,0.09,8.18,4.61,-32.74,-2.28,-17.74,0.02,-0.08,-0.01

16744,0.06,8.24,4.74,-32.91,-2.10,-18.42,0.08,-0.08,-0.01

16756,0.08,8.08,4.98,-33.03,-2.19,-18.47,0.03,-0.08,-0.01

16763,0.05,8.17,4.72,-32.42,-1.67,-17.95,0.00,-0.08,-0.01

16771,0.06,8.20,4.95,-32.56,-1.81,-17.95,0.01,-0.07,-0.01

16778,0.17,8.23,4.78,-32.33,-1.46,-18.82,0.05,-0.07,-0.01

16788,0.03,8.21,4.72,-33.03,-2.63,-18.94,0.07,-0.09,-0.01

16795,0.06,8.21,4.96,-32.45,-1.99,-18.62,0.05,-0.08,-0.01

16802,0.01,8.22,4.38,-33.12,-1.75,-18.94,0.05,-0.09,-0.02

16810,0.01,8.29,4.57,-32.80,-2.31,-18.88,0.10,-0.08,-0.02

16817,0.04,8.18,4.82,-32.59,-1.81,-18.94,0.11,-0.08,-0.01

16824,0.03,7.98,5.05,-32.59,-1.58,-18.53,0.09,-0.09,-0.02

16831,0.07,8.05,5.28,-32.68,-1.67,-19.12,0.06,-0.12,-0.03

16838,0.23,8.33,4.86,-32.51,-1.90,-19.32,0.02,-0.15,-0.06

16845,-0.19,8.13,4.68,-32.74,-1.70,-18.36,0.01,-0.15,-0.06

16856,0.14,8.37,4.59,-32.15,-1.75,-18.94,0.03,-0.14,-0.04

16875,0.01,8.12,4.69,-33.06,-2.28,-19.29,0.05,-0.06,-0.00

16887,0.03,8.18,4.71,-32.62,-1.99,-18.44,0.02,-0.05,-0.00

16895,0.05,8.12,4.53,-32.51,-1.90,-18.39,0.05,-0.09,-0.02

16901,0.10,8.15,4.84,-32.53,-2.02,-18.82,0.08,-0.11,-0.02

16908,0.05,8.08,5.01,-32.71,-2.22,-18.42,0.08,-0.14,-0.04

16915,-0.14,8.06,4.88,-32.48,-2.08,-17.60,0.05,-0.20,-0.07

16922,0.87,7.95,4.56,-32.18,-1.93,-18.27,0.02,-0.21,-0.08

16932,0.12,8.24,4.39,-32.65,-1.67,-18.65,-0.02,-0.09,-0.02

16940,0.03,8.21,4.46,-32.71,-2.60,-18.44,-0.00,-0.08,-0.01

16947,0.02,8.41,4.26,-32.36,-2.34,-18.27,0.06,-0.09,-0.01

16954,-0.20,8.18,4.36,-32.91,-2.08,-18.09,0.11,-0.11,-0.02

16961,0.02,8.18,5.12,-32.80,-1.90,-18.68,0.15,-0.13,-0.03

16968,0.03,8.20,5.27,-32.74,-1.64,-18.56,0.12,-0.17,-0.06

16975,-0.07,8.16,5.18,-32.71,-2.10,-18.53,0.04,-0.21,-0.15

16983,-0.01,8.38,4.62,-32.51,-1.99,-18.59,-0.16,-0.29,-0.12

17001,0.19,8.20,4.52,-32.94,-2.28,-18.62,0.11,-0.15,-0.05

17016,0.08,8.23,4.76,-32.83,-1.87,-17.92,0.01,0.02,0.04

17024,0.02,7.99,4.64,-32.97,-2.10,-18.53,0.01,-0.03,0.03

17031,0.01,8.27,4.67,-33.03,-2.51,-17.89,0.07,-0.06,0.00

17038,0.16,8.54,5.02,-32.56,-2.13,-18.01,0.02,-0.05,-0.01

17045,0.14,8.18,4.62,-32.24,-2.05,-17.77,-0.02,-0.03,0.00

17052,0.29,8.14,4.76,-32.59,-1.84,-18.04,-0.01,-0.04,0.01

17059,-0.08,8.28,4.59,-32.39,-2.02,-18.59,0.02,-0.05,0.02

17067,-0.22,8.08,4.68,-32.65,-2.13,-18.09,0.03,-0.09,-0.00

17078,-0.23,8.13,4.87,-32.42,-2.60,-16.95,0.03,-0.12,-0.05

17085,0.06,7.98,5.28,-32.42,-2.25,-17.66,-0.00,-0.17,-0.07

17091,0.09,8.15,4.59,-32.45,-2.43,-19.00,-0.03,-0.21,-0.08

17098,0.34,8.13,4.73,-33.09,-2.43,-18.33,0.02,-0.14,-0.04

17105,0.15,8.19,4.83,-32.62,-2.40,-17.10,0.04,-0.08,-0.01

17113,0.17,8.23,4.57,-32.59,-2.51,-17.66,0.03,-0.05,0.00

17131,-0.02,8.18,4.67,-32.62,-2.46,-17.71,0.08,-0.03,0.01

17143,0.03,8.17,4.81,-32.36,-2.46,-18.91,0.05,-0.04,0.00

17151,0.01,8.10,4.77,-33.06,-2.08,-18.80,0.02,-0.06,-0.00

17161,0.11,8.19,4.57,-32.94,-2.22,-18.36,0.04,-0.08,-0.01

17168,0.06,8.25,4.64,-32.94,-2.19,-18.47,0.03,-0.06,-0.00

17175,0.07,8.31,4.45,-32.80,-1.75,-17.92,0.02,-0.02,0.02

17182,0.29,8.31,4.57,-32.27,-1.58,-18.47,0.02,0.04,0.06

17189,-0.04,8.28,4.06,-33.06,-1.84,-18.42,0.05,0.11,0.07

17197,0.11,8.48,4.69,-32.91,-1.67,-18.04,0.08,0.09,0.09

17204,-0.12,8.21,4.41,-32.65,-1.75,-18.39,0.10,0.11,0.08

17211,-0.15,8.05,4.74,-32.45,-1.67,-18.62,0.10,0.08,0.07

17218,0.01,8.12,5.18,-32.56,-1.52,-18.21,0.09,0.01,0.04

17228,0.02,8.08,5.17,-32.94,-1.87,-17.98,0.04,-0.07,-0.01

17236,0.04,8.17,4.69,-32.51,-1.55,-19.29,0.01,-0.09,-0.02

17243,0.03,8.22,4.47,-33.00,-1.32,-18.94,0.03,-0.10,-0.02

17261,0.04,8.31,4.62,-32.80,-2.10,-18.06,0.04,-0.06,-0.01

17273,0.14,8.25,4.64,-33.12,-1.90,-18.33,0.02,0.01,0.04

17281,-0.07,8.32,4.40,-32.59,-2.05,-18.12,0.03,0.05,0.04

17288,-0.12,8.32,4.78,-33.06,-2.25,-18.53,0.09,0.01,0.04

17295,0.02,7.98,5.15,-32.94,-2.25,-18.62,0.13,-0.04,0.00

17305,0.03,8.13,5.29,-33.21,-1.87,-18.65,0.05,-0.08,-0.02

17312,0.08,8.18,4.75,-33.24,-1.84,-18.50,-0.02,-0.09,-0.02

17319,0.01,8.25,4.44,-32.48,-2.10,-18.56,0.00,-0.10,-0.02

17327,0.07,8.29,4.35,-32.80,-1.93,-17.92,0.04,-0.10,-0.02

17334,0.04,8.26,4.75,-33.18,-1.67,-18.47,0.07,-0.08,-0.01

17341,0.04,8.22,4.82,-33.09,-1.46,-18.80,0.06,-0.07,-0.01

17348,0.08,8.27,4.86,-32.62,-1.43,-18.62,0.04,-0.05,-0.00

17355,0.01,8.10,4.70,-32.91,-1.64,-17.95,0.04,-0.08,-0.01

17361,0.04,8.26,4.75,-33.06,-1.40,-18.47,0.04,-0.08,-0.01

17373,0.06,8.24,4.83,-33.32,-1.43,-19.12,0.05,-0.08,-0.01

